touchpoint_id,customer_id,touchpoint_date,type,market
TP011727,CUST03103,2025-12-07,Appel conseiller de vente,Japon
TP011728,CUST03103,2026-06-11,Appel conseiller de vente,Japon
TP011729,CUST03103,2026-06-14,Ouverture newsletter,Japon
TP011730,CUST03103,2026-06-15,Rendez-vous boutique,Japon
TP011731,CUST03104,2025-06-19,Appel conseiller de vente,Moyen-Orient
TP011732,CUST03104,2025-07-02,Événement VIC,Moyen-Orient
TP011733,CUST03104,2025-12-08,Ouverture newsletter,Moyen-Orient
TP011734,CUST03104,2026-05-16,Appel conseiller de vente,Moyen-Orient
TP011735,CUST03105,2025-10-29,Événement VIC,France (siège)
TP011736,CUST03105,2025-11-15,Visite site e-commerce,France (siège)
TP011737,CUST03106,2025-10-10,Visite site e-commerce,France (siège)
TP011738,CUST03106,2025-10-06,Rendez-vous boutique,France (siège)
TP011739,CUST03106,2025-09-24,Visite site e-commerce,France (siège)
TP011740,CUST03106,2026-05-07,Rendez-vous boutique,France (siège)
TP011741,CUST03106,2026-05-08,Rendez-vous boutique,France (siège)
TP011742,CUST03106,2026-05-11,Événement VIC,France (siège)
TP011743,CUST03107,2025-09-03,Événement VIC,USA
TP011744,CUST03107,2026-01-22,Appel conseiller de vente,USA
TP011745,CUST03107,2026-01-29,Ouverture newsletter,USA
TP011746,CUST03107,2026-07-18,Visite site e-commerce,USA
TP011747,CUST03107,2026-07-20,Visite site e-commerce,USA
TP011748,CUST03108,2025-08-16,Appel conseiller de vente,Chine
TP011749,CUST03108,2025-08-08,Ouverture newsletter,Chine
TP011750,CUST03108,2025-07-30,Appel conseiller de vente,Chine
TP011751,CUST03108,2026-03-16,Événement VIC,Chine
TP011752,CUST03108,2026-03-26,Appel conseiller de vente,Chine
TP011753,CUST03109,2025-08-23,Ouverture newsletter,USA
TP011754,CUST03109,2025-08-11,Rendez-vous boutique,USA
TP011755,CUST03109,2025-08-16,Appel conseiller de vente,USA
TP011756,CUST03109,2026-01-23,Rendez-vous boutique,USA
TP011757,CUST03109,2026-06-22,Appel conseiller de vente,USA
TP011758,CUST03109,2026-06-14,Appel conseiller de vente,USA
TP011759,CUST03110,2025-04-10,Rendez-vous boutique,USA
TP011760,CUST03110,2025-10-07,Rendez-vous boutique,USA
TP011761,CUST03110,2025-10-07,Visite site e-commerce,USA
TP011762,CUST03110,2026-03-05,Rendez-vous boutique,USA
TP011763,CUST03111,2025-10-13,Appel conseiller de vente,France (siège)
TP011764,CUST03111,2026-02-26,Ouverture newsletter,France (siège)
TP011765,CUST03111,2026-02-05,Visite site e-commerce,France (siège)
TP011766,CUST03112,2025-08-27,Ouverture newsletter,USA
TP011767,CUST03112,2025-08-24,Événement VIC,USA
TP011768,CUST03112,2026-01-17,Visite site e-commerce,USA
TP011769,CUST03112,2026-01-14,Ouverture newsletter,USA
TP011770,CUST03112,2026-01-13,Ouverture newsletter,USA
TP011771,CUST03113,2026-06-04,Événement VIC,Chine
TP011772,CUST03113,2026-06-02,Visite site e-commerce,Chine
TP011773,CUST03114,2026-04-28,Appel conseiller de vente,France (siège)
TP011774,CUST03114,2026-05-11,Rendez-vous boutique,France (siège)
TP011775,CUST03115,2026-06-26,Rendez-vous boutique,France (siège)
TP011776,CUST03115,2026-06-30,Rendez-vous boutique,France (siège)
TP011777,CUST03116,2026-06-18,Ouverture newsletter,Japon
TP011778,CUST03116,2026-06-29,Visite site e-commerce,Japon
TP011779,CUST03116,2026-06-28,Rendez-vous boutique,Japon
TP011780,CUST03117,2025-01-18,Visite site e-commerce,Chine
TP011781,CUST03117,2025-01-30,Appel conseiller de vente,Chine
TP011782,CUST03117,2025-01-30,Événement VIC,Chine
TP011783,CUST03117,2025-05-31,Rendez-vous boutique,Chine
TP011784,CUST03117,2025-09-08,Événement VIC,Chine
TP011785,CUST03117,2025-09-02,Appel conseiller de vente,Chine
TP011786,CUST03117,2025-09-09,Événement VIC,Chine
TP011787,CUST03118,2026-06-30,Événement VIC,Chine
TP011788,CUST03119,2025-09-14,Rendez-vous boutique,Moyen-Orient
TP011789,CUST03119,2025-09-06,Appel conseiller de vente,Moyen-Orient
TP011790,CUST03119,2026-03-22,Événement VIC,Moyen-Orient
TP011791,CUST03119,2026-03-17,Événement VIC,Moyen-Orient
TP011792,CUST03120,2026-06-22,Événement VIC,France (siège)
TP011793,CUST03120,2026-06-20,Événement VIC,France (siège)
TP011794,CUST03121,2026-02-16,Visite site e-commerce,USA
TP011795,CUST03121,2026-02-13,Visite site e-commerce,USA
TP011796,CUST03121,2026-07-17,Rendez-vous boutique,USA
TP011797,CUST03121,2026-07-24,Événement VIC,USA
TP011798,CUST03122,2026-03-04,Ouverture newsletter,USA
TP011799,CUST03122,2026-03-08,Appel conseiller de vente,USA
TP011800,CUST03122,2026-03-08,Appel conseiller de vente,USA
TP011801,CUST03122,2026-07-11,Rendez-vous boutique,USA
TP011802,CUST03122,2026-07-04,Événement VIC,USA
TP011803,CUST03122,2026-07-04,Visite site e-commerce,USA
TP011804,CUST03123,2025-07-12,Ouverture newsletter,USA
TP011805,CUST03123,2025-12-28,Visite site e-commerce,USA
TP011806,CUST03123,2026-04-22,Visite site e-commerce,USA
TP011807,CUST03123,2026-04-27,Rendez-vous boutique,USA
TP011808,CUST03124,2025-03-29,Rendez-vous boutique,USA
TP011809,CUST03125,2026-05-29,Rendez-vous boutique,USA
TP011810,CUST03125,2026-06-05,Rendez-vous boutique,USA
TP011811,CUST03125,2026-06-06,Ouverture newsletter,USA
TP011812,CUST03126,2025-05-21,Événement VIC,Moyen-Orient
TP011813,CUST03126,2025-10-03,Visite site e-commerce,Moyen-Orient
TP011814,CUST03126,2025-09-27,Rendez-vous boutique,Moyen-Orient
TP011815,CUST03126,2025-09-28,Rendez-vous boutique,Moyen-Orient
TP011816,CUST03126,2026-03-09,Rendez-vous boutique,Moyen-Orient
TP011817,CUST03126,2026-03-06,Ouverture newsletter,Moyen-Orient
TP011818,CUST03126,2026-03-14,Visite site e-commerce,Moyen-Orient
TP011819,CUST03126,2026-07-09,Ouverture newsletter,Moyen-Orient
TP011820,CUST03127,2026-04-06,Rendez-vous boutique,France (siège)
TP011821,CUST03127,2026-04-19,Événement VIC,France (siège)
TP011822,CUST03128,2026-03-07,Appel conseiller de vente,Chine
TP011823,CUST03128,2026-07-06,Ouverture newsletter,Chine
TP011824,CUST03128,2026-07-18,Rendez-vous boutique,Chine
TP011825,CUST03128,2026-07-19,Ouverture newsletter,Chine
TP011826,CUST03129,2025-02-17,Appel conseiller de vente,Chine
TP011827,CUST03129,2025-07-29,Ouverture newsletter,Chine
TP011828,CUST03129,2026-02-03,Visite site e-commerce,Chine
TP011829,CUST03129,2026-07-16,Événement VIC,Chine
TP011830,CUST03129,2026-07-02,Appel conseiller de vente,Chine
TP011831,CUST03130,2025-03-11,Appel conseiller de vente,USA
TP011832,CUST03130,2025-03-11,Événement VIC,USA
TP011833,CUST03130,2025-03-08,Rendez-vous boutique,USA
TP011834,CUST03130,2025-09-04,Visite site e-commerce,USA
TP011835,CUST03130,2026-01-29,Événement VIC,USA
TP011836,CUST03130,2026-02-02,Rendez-vous boutique,USA
TP011837,CUST03132,2025-09-15,Appel conseiller de vente,Chine
TP011838,CUST03132,2025-09-16,Événement VIC,Chine
TP011839,CUST03132,2025-10-07,Événement VIC,Chine
TP011840,CUST03132,2026-02-28,Événement VIC,Chine
TP011841,CUST03132,2026-03-10,Appel conseiller de vente,Chine
TP011842,CUST03132,2026-02-22,Visite site e-commerce,Chine
TP011843,CUST03132,2026-07-21,Appel conseiller de vente,Chine
TP011844,CUST03133,2026-03-13,Ouverture newsletter,Japon
TP011845,CUST03133,2026-03-21,Événement VIC,Japon
TP011846,CUST03134,2025-08-25,Rendez-vous boutique,France (siège)
TP011847,CUST03134,2025-09-06,Ouverture newsletter,France (siège)
TP011848,CUST03134,2025-09-13,Ouverture newsletter,France (siège)
TP011849,CUST03134,2026-01-23,Événement VIC,France (siège)
TP011850,CUST03134,2026-02-08,Événement VIC,France (siège)
TP011851,CUST03134,2026-02-06,Ouverture newsletter,France (siège)
TP011852,CUST03134,2026-07-23,Événement VIC,France (siège)
TP011853,CUST03134,2026-07-23,Ouverture newsletter,France (siège)
TP011854,CUST03134,2026-07-17,Événement VIC,France (siège)
TP011855,CUST03135,2025-03-07,Appel conseiller de vente,Japon
TP011856,CUST03135,2025-03-10,Ouverture newsletter,Japon
TP011857,CUST03135,2025-03-17,Rendez-vous boutique,Japon
TP011858,CUST03135,2025-09-03,Ouverture newsletter,Japon
TP011859,CUST03135,2025-09-14,Événement VIC,Japon
TP011860,CUST03135,2026-02-08,Ouverture newsletter,Japon
TP011861,CUST03137,2026-04-16,Visite site e-commerce,France (siège)
TP011862,CUST03138,2026-05-24,Ouverture newsletter,Japon
TP011863,CUST03138,2026-05-31,Rendez-vous boutique,Japon
TP011864,CUST03139,2026-06-28,Appel conseiller de vente,Chine
TP011865,CUST03139,2026-07-12,Rendez-vous boutique,Chine
TP011866,CUST03139,2026-07-06,Visite site e-commerce,Chine
TP011867,CUST03140,2025-10-12,Événement VIC,USA
TP011868,CUST03140,2025-10-09,Événement VIC,USA
TP011869,CUST03140,2026-04-04,Appel conseiller de vente,USA
TP011870,CUST03140,2026-04-14,Ouverture newsletter,USA
TP011871,CUST03141,2025-08-15,Rendez-vous boutique,Moyen-Orient
TP011872,CUST03141,2025-08-23,Visite site e-commerce,Moyen-Orient
TP011873,CUST03141,2025-08-21,Appel conseiller de vente,Moyen-Orient
TP011874,CUST03141,2026-01-22,Événement VIC,Moyen-Orient
TP011875,CUST03141,2026-05-31,Événement VIC,Moyen-Orient
TP011876,CUST03141,2026-05-22,Visite site e-commerce,Moyen-Orient
TP011877,CUST03142,2025-03-29,Ouverture newsletter,France (siège)
TP011878,CUST03142,2025-04-12,Événement VIC,France (siège)
TP011879,CUST03142,2025-08-18,Événement VIC,France (siège)
TP011880,CUST03142,2025-12-16,Visite site e-commerce,France (siège)
TP011881,CUST03142,2025-12-26,Événement VIC,France (siège)
TP011882,CUST03142,2026-06-08,Rendez-vous boutique,France (siège)
TP011883,CUST03143,2025-07-27,Appel conseiller de vente,Moyen-Orient
TP011884,CUST03143,2025-07-23,Événement VIC,Moyen-Orient
TP011885,CUST03143,2025-07-26,Appel conseiller de vente,Moyen-Orient
TP011886,CUST03143,2025-12-01,Ouverture newsletter,Moyen-Orient
TP011887,CUST03143,2025-12-01,Appel conseiller de vente,Moyen-Orient
TP011888,CUST03143,2026-04-21,Rendez-vous boutique,Moyen-Orient
TP011889,CUST03143,2026-04-20,Ouverture newsletter,Moyen-Orient
TP011890,CUST03144,2025-06-10,Visite site e-commerce,Chine
TP011891,CUST03144,2025-12-08,Événement VIC,Chine
TP011892,CUST03144,2025-11-20,Visite site e-commerce,Chine
TP011893,CUST03144,2026-03-27,Événement VIC,Chine
TP011894,CUST03146,2025-08-26,Ouverture newsletter,Moyen-Orient
TP011895,CUST03146,2026-01-30,Rendez-vous boutique,Moyen-Orient
TP011896,CUST03146,2026-01-25,Ouverture newsletter,Moyen-Orient
TP011897,CUST03146,2026-01-23,Visite site e-commerce,Moyen-Orient
TP011898,CUST03146,2026-07-23,Visite site e-commerce,Moyen-Orient
TP011899,CUST03146,2026-07-31,Appel conseiller de vente,Moyen-Orient
TP011900,CUST03147,2025-11-28,Ouverture newsletter,Chine
TP011901,CUST03147,2025-11-12,Appel conseiller de vente,Chine
TP011902,CUST03147,2026-04-04,Rendez-vous boutique,Chine
TP011903,CUST03147,2026-04-20,Événement VIC,Chine
TP011904,CUST03148,2025-12-03,Événement VIC,Moyen-Orient
TP011905,CUST03148,2025-11-23,Événement VIC,Moyen-Orient
TP011906,CUST03148,2025-12-03,Appel conseiller de vente,Moyen-Orient
TP011907,CUST03148,2026-06-06,Appel conseiller de vente,Moyen-Orient
TP011908,CUST03148,2026-05-30,Ouverture newsletter,Moyen-Orient
TP011909,CUST03149,2026-01-02,Ouverture newsletter,Chine
TP011910,CUST03149,2026-01-05,Ouverture newsletter,Chine
TP011911,CUST03149,2026-06-01,Rendez-vous boutique,Chine
TP011912,CUST03149,2026-05-25,Rendez-vous boutique,Chine
TP011913,CUST03150,2025-04-18,Événement VIC,France (siège)
TP011914,CUST03150,2025-04-21,Rendez-vous boutique,France (siège)
TP011915,CUST03150,2025-08-22,Rendez-vous boutique,France (siège)
TP011916,CUST03150,2025-08-30,Événement VIC,France (siège)
TP011917,CUST03150,2026-02-18,Visite site e-commerce,France (siège)
TP011918,CUST03150,2026-06-27,Ouverture newsletter,France (siège)
TP011919,CUST03150,2026-07-18,Visite site e-commerce,France (siège)
TP011920,CUST03150,2026-07-12,Ouverture newsletter,France (siège)
TP011921,CUST03151,2026-03-06,Événement VIC,Chine
TP011922,CUST03151,2026-03-04,Appel conseiller de vente,Chine
TP011923,CUST03151,2026-02-28,Visite site e-commerce,Chine
TP011924,CUST03152,2025-09-11,Appel conseiller de vente,Moyen-Orient
TP011925,CUST03152,2025-09-14,Appel conseiller de vente,Moyen-Orient
TP011926,CUST03152,2025-09-14,Ouverture newsletter,Moyen-Orient
TP011927,CUST03153,2025-09-26,Visite site e-commerce,Chine
TP011928,CUST03153,2025-09-22,Ouverture newsletter,Chine
TP011929,CUST03153,2025-09-23,Appel conseiller de vente,Chine
TP011930,CUST03153,2026-01-30,Rendez-vous boutique,Chine
TP011931,CUST03153,2026-07-28,Ouverture newsletter,Chine
TP011932,CUST03154,2026-07-22,Appel conseiller de vente,USA
TP011933,CUST03155,2025-03-08,Rendez-vous boutique,Chine
TP011934,CUST03155,2025-03-15,Appel conseiller de vente,Chine
TP011935,CUST03155,2025-03-21,Ouverture newsletter,Chine
TP011936,CUST03155,2025-09-22,Événement VIC,Chine
TP011937,CUST03155,2025-09-28,Ouverture newsletter,Chine
TP011938,CUST03155,2025-09-30,Ouverture newsletter,Chine
TP011939,CUST03155,2026-03-31,Rendez-vous boutique,Chine
TP011940,CUST03155,2026-03-31,Ouverture newsletter,Chine
TP011941,CUST03156,2026-03-24,Ouverture newsletter,Moyen-Orient
TP011942,CUST03156,2026-03-06,Visite site e-commerce,Moyen-Orient
TP011943,CUST03156,2026-06-29,Rendez-vous boutique,Moyen-Orient
TP011944,CUST03156,2026-06-28,Rendez-vous boutique,Moyen-Orient
TP011945,CUST03156,2026-06-23,Appel conseiller de vente,Moyen-Orient
TP011946,CUST03157,2025-10-14,Visite site e-commerce,Chine
TP011947,CUST03157,2025-10-10,Ouverture newsletter,Chine
TP011948,CUST03157,2025-10-20,Ouverture newsletter,Chine
TP011949,CUST03157,2026-03-30,Événement VIC,Chine
TP011950,CUST03158,2025-07-29,Ouverture newsletter,Moyen-Orient
TP011951,CUST03158,2025-08-10,Ouverture newsletter,Moyen-Orient
TP011952,CUST03158,2026-02-01,Événement VIC,Moyen-Orient
TP011953,CUST03158,2026-01-18,Événement VIC,Moyen-Orient
TP011954,CUST03158,2026-02-02,Visite site e-commerce,Moyen-Orient
TP011955,CUST03158,2026-07-09,Événement VIC,Moyen-Orient
TP011956,CUST03159,2026-03-07,Visite site e-commerce,Chine
TP011957,CUST03159,2026-02-28,Appel conseiller de vente,Chine
TP011958,CUST03160,2025-04-06,Rendez-vous boutique,Chine
TP011959,CUST03160,2025-04-09,Visite site e-commerce,Chine
TP011960,CUST03160,2025-04-11,Rendez-vous boutique,Chine
TP011961,CUST03160,2025-10-09,Ouverture newsletter,Chine
TP011962,CUST03160,2025-10-24,Appel conseiller de vente,Chine
TP011963,CUST03160,2026-03-31,Événement VIC,Chine
TP011964,CUST03160,2026-03-31,Ouverture newsletter,Chine
TP011965,CUST03161,2026-04-28,Ouverture newsletter,Moyen-Orient
TP011966,CUST03162,2025-01-09,Événement VIC,France (siège)
TP011967,CUST03162,2025-01-14,Appel conseiller de vente,France (siège)
TP011968,CUST03162,2025-01-14,Ouverture newsletter,France (siège)
TP011969,CUST03163,2026-04-28,Événement VIC,Moyen-Orient
TP011970,CUST03164,2025-01-21,Appel conseiller de vente,France (siège)
TP011971,CUST03164,2025-01-23,Événement VIC,France (siège)
TP011972,CUST03164,2025-05-09,Appel conseiller de vente,France (siège)
TP011973,CUST03164,2025-05-23,Appel conseiller de vente,France (siège)
TP011974,CUST03164,2025-05-15,Visite site e-commerce,France (siège)
TP011975,CUST03164,2025-10-25,Visite site e-commerce,France (siège)
TP011976,CUST03164,2026-03-21,Événement VIC,France (siège)
TP011977,CUST03164,2026-04-06,Rendez-vous boutique,France (siège)
TP011978,CUST03164,2026-03-18,Visite site e-commerce,France (siège)
TP011979,CUST03165,2025-09-26,Appel conseiller de vente,USA
TP011980,CUST03165,2025-09-21,Visite site e-commerce,USA
TP011981,CUST03165,2025-09-25,Événement VIC,USA
TP011982,CUST03165,2026-01-22,Visite site e-commerce,USA
TP011983,CUST03166,2026-03-24,Visite site e-commerce,Chine
TP011984,CUST03167,2026-04-01,Ouverture newsletter,Chine
TP011985,CUST03167,2026-07-09,Rendez-vous boutique,Chine
TP011986,CUST03167,2026-07-09,Visite site e-commerce,Chine
TP011987,CUST03168,2025-10-08,Rendez-vous boutique,Chine
TP011988,CUST03168,2026-04-16,Événement VIC,Chine
TP011989,CUST03168,2026-04-23,Ouverture newsletter,Chine
TP011990,CUST03169,2026-01-06,Ouverture newsletter,Japon
TP011991,CUST03170,2026-05-14,Ouverture newsletter,France (siège)
TP011992,CUST03170,2026-05-16,Visite site e-commerce,France (siège)
TP011993,CUST03171,2026-01-05,Ouverture newsletter,France (siège)
TP011994,CUST03171,2026-06-21,Rendez-vous boutique,France (siège)
TP011995,CUST03172,2025-06-04,Visite site e-commerce,France (siège)
TP011996,CUST03172,2025-06-19,Ouverture newsletter,France (siège)
TP011997,CUST03172,2025-11-25,Appel conseiller de vente,France (siège)
TP011998,CUST03172,2025-11-23,Rendez-vous boutique,France (siège)
TP011999,CUST03172,2026-05-06,Appel conseiller de vente,France (siège)
TP012000,CUST03172,2026-04-20,Visite site e-commerce,France (siège)
TP012001,CUST03174,2026-04-14,Visite site e-commerce,USA
TP012002,CUST03175,2026-02-23,Appel conseiller de vente,USA
TP012003,CUST03175,2026-02-15,Visite site e-commerce,USA
TP012004,CUST03176,2025-03-18,Appel conseiller de vente,Japon
TP012005,CUST03176,2025-03-03,Ouverture newsletter,Japon
TP012006,CUST03176,2025-08-14,Appel conseiller de vente,Japon
TP012007,CUST03176,2025-08-12,Événement VIC,Japon
TP012008,CUST03176,2025-08-06,Événement VIC,Japon
TP012009,CUST03176,2025-11-22,Rendez-vous boutique,Japon
TP012010,CUST03176,2025-12-04,Appel conseiller de vente,Japon
TP012011,CUST03176,2025-11-28,Événement VIC,Japon
TP012012,CUST03176,2026-05-23,Événement VIC,Japon
TP012013,CUST03176,2026-06-05,Événement VIC,Japon
TP012014,CUST03176,2026-05-24,Rendez-vous boutique,Japon
TP012015,CUST03177,2025-03-23,Rendez-vous boutique,Moyen-Orient
TP012016,CUST03177,2025-03-22,Ouverture newsletter,Moyen-Orient
TP012017,CUST03177,2025-03-20,Rendez-vous boutique,Moyen-Orient
TP012018,CUST03177,2025-09-12,Événement VIC,Moyen-Orient
TP012019,CUST03178,2025-01-16,Appel conseiller de vente,USA
TP012020,CUST03178,2024-12-29,Appel conseiller de vente,USA
TP012021,CUST03178,2025-01-07,Visite site e-commerce,USA
TP012022,CUST03179,2024-12-24,Événement VIC,France (siège)
TP012023,CUST03179,2024-12-24,Appel conseiller de vente,France (siège)
TP012024,CUST03179,2025-04-29,Appel conseiller de vente,France (siège)
TP012025,CUST03179,2025-05-13,Événement VIC,France (siège)
TP012026,CUST03179,2025-09-02,Visite site e-commerce,France (siège)
TP012027,CUST03179,2026-02-09,Visite site e-commerce,France (siège)
TP012028,CUST03179,2026-02-08,Événement VIC,France (siège)
TP012029,CUST03179,2026-02-10,Appel conseiller de vente,France (siège)
TP012030,CUST03179,2026-06-29,Visite site e-commerce,France (siège)
TP012031,CUST03179,2026-06-24,Rendez-vous boutique,France (siège)
TP012032,CUST03180,2026-04-08,Ouverture newsletter,France (siège)
TP012033,CUST03181,2025-11-25,Événement VIC,Chine
TP012034,CUST03181,2025-11-11,Rendez-vous boutique,Chine
TP012035,CUST03181,2025-11-11,Rendez-vous boutique,Chine
TP012036,CUST03181,2026-03-22,Rendez-vous boutique,Chine
TP012037,CUST03181,2026-04-07,Événement VIC,Chine
TP012038,CUST03181,2026-04-12,Rendez-vous boutique,Chine
TP012039,CUST03182,2025-05-05,Visite site e-commerce,Chine
TP012040,CUST03182,2025-05-11,Ouverture newsletter,Chine
TP012041,CUST03182,2025-05-10,Événement VIC,Chine
TP012042,CUST03182,2025-10-21,Appel conseiller de vente,Chine
TP012043,CUST03182,2025-11-04,Visite site e-commerce,Chine
TP012044,CUST03183,2025-08-26,Appel conseiller de vente,USA
TP012045,CUST03183,2025-08-28,Événement VIC,USA
TP012046,CUST03183,2026-01-27,Rendez-vous boutique,USA
TP012047,CUST03183,2026-05-25,Ouverture newsletter,USA
TP012048,CUST03183,2026-05-27,Appel conseiller de vente,USA
TP012049,CUST03184,2025-02-05,Événement VIC,Chine
TP012050,CUST03184,2025-01-29,Appel conseiller de vente,Chine
TP012051,CUST03184,2025-01-27,Appel conseiller de vente,Chine
TP012052,CUST03184,2025-06-15,Appel conseiller de vente,Chine
TP012053,CUST03184,2025-06-11,Visite site e-commerce,Chine
TP012054,CUST03184,2025-06-22,Événement VIC,Chine
TP012055,CUST03184,2025-10-16,Appel conseiller de vente,Chine
TP012056,CUST03184,2025-11-02,Événement VIC,Chine
TP012057,CUST03184,2026-03-11,Rendez-vous boutique,Chine
TP012058,CUST03185,2026-06-12,Ouverture newsletter,USA
TP012059,CUST03185,2026-06-05,Rendez-vous boutique,USA
TP012060,CUST03186,2026-03-23,Événement VIC,Japon
TP012061,CUST03187,2026-03-20,Ouverture newsletter,USA
TP012062,CUST03188,2025-05-07,Visite site e-commerce,USA
TP012063,CUST03188,2025-10-10,Visite site e-commerce,USA
TP012064,CUST03188,2026-04-04,Ouverture newsletter,USA
TP012065,CUST03188,2026-04-06,Visite site e-commerce,USA
TP012066,CUST03188,2026-04-18,Ouverture newsletter,USA
TP012067,CUST03189,2025-05-24,Rendez-vous boutique,Moyen-Orient
TP012068,CUST03189,2025-05-18,Rendez-vous boutique,Moyen-Orient
TP012069,CUST03189,2025-05-24,Rendez-vous boutique,Moyen-Orient
TP012070,CUST03189,2025-11-02,Appel conseiller de vente,Moyen-Orient
TP012071,CUST03189,2025-11-15,Visite site e-commerce,Moyen-Orient
TP012072,CUST03189,2026-05-12,Appel conseiller de vente,Moyen-Orient
TP012073,CUST03190,2025-11-12,Événement VIC,France (siège)
TP012074,CUST03190,2025-11-10,Appel conseiller de vente,France (siège)
TP012075,CUST03190,2026-03-31,Ouverture newsletter,France (siège)
TP012076,CUST03190,2026-03-29,Rendez-vous boutique,France (siège)
TP012077,CUST03190,2026-04-12,Événement VIC,France (siège)
TP012078,CUST03191,2025-08-07,Ouverture newsletter,USA
TP012079,CUST03191,2025-07-23,Appel conseiller de vente,USA
TP012080,CUST03191,2025-12-01,Ouverture newsletter,USA
TP012081,CUST03191,2025-12-05,Rendez-vous boutique,USA
TP012082,CUST03191,2025-12-05,Ouverture newsletter,USA
TP012083,CUST03191,2026-04-29,Ouverture newsletter,USA
TP012084,CUST03191,2026-05-15,Ouverture newsletter,USA
TP012085,CUST03191,2026-04-27,Visite site e-commerce,USA
TP012086,CUST03192,2025-09-17,Rendez-vous boutique,Chine
TP012087,CUST03192,2026-02-23,Visite site e-commerce,Chine
TP012088,CUST03192,2026-02-15,Visite site e-commerce,Chine
TP012089,CUST03192,2026-02-08,Ouverture newsletter,Chine
TP012090,CUST03193,2026-06-14,Appel conseiller de vente,USA
TP012091,CUST03193,2026-06-15,Rendez-vous boutique,USA
TP012092,CUST03194,2026-01-22,Événement VIC,USA
TP012093,CUST03194,2026-01-27,Rendez-vous boutique,USA
TP012094,CUST03194,2026-02-08,Visite site e-commerce,USA
TP012095,CUST03195,2025-11-30,Événement VIC,Chine
TP012096,CUST03195,2025-11-28,Appel conseiller de vente,Chine
TP012097,CUST03195,2026-04-15,Visite site e-commerce,Chine
TP012098,CUST03195,2026-04-24,Visite site e-commerce,Chine
TP012099,CUST03195,2026-04-07,Événement VIC,Chine
TP012100,CUST03197,2025-10-10,Rendez-vous boutique,Moyen-Orient
TP012101,CUST03197,2026-03-15,Rendez-vous boutique,Moyen-Orient
TP012102,CUST03197,2026-03-17,Visite site e-commerce,Moyen-Orient
TP012103,CUST03197,2026-03-03,Événement VIC,Moyen-Orient
TP012104,CUST03198,2026-01-14,Événement VIC,France (siège)
TP012105,CUST03198,2026-01-22,Ouverture newsletter,France (siège)
TP012106,CUST03198,2026-07-13,Visite site e-commerce,France (siège)
TP012107,CUST03199,2025-08-03,Événement VIC,Moyen-Orient
TP012108,CUST03200,2025-11-22,Événement VIC,USA
TP012109,CUST03200,2025-11-15,Visite site e-commerce,USA
TP012110,CUST03201,2025-10-25,Appel conseiller de vente,Chine
TP012111,CUST03201,2025-11-03,Visite site e-commerce,Chine
TP012112,CUST03201,2025-10-12,Appel conseiller de vente,Chine
TP012113,CUST03201,2026-03-26,Événement VIC,Chine
TP012114,CUST03202,2026-04-19,Rendez-vous boutique,Japon
TP012115,CUST03202,2026-04-17,Rendez-vous boutique,Japon
TP012116,CUST03202,2026-04-25,Appel conseiller de vente,Japon
TP012117,CUST03203,2025-04-26,Visite site e-commerce,USA
TP012118,CUST03203,2025-04-11,Ouverture newsletter,USA
TP012119,CUST03203,2025-04-16,Événement VIC,USA
TP012120,CUST03203,2025-10-13,Événement VIC,USA
TP012121,CUST03203,2025-09-25,Rendez-vous boutique,USA
TP012122,CUST03203,2025-10-05,Événement VIC,USA
TP012123,CUST03203,2026-02-12,Appel conseiller de vente,USA
TP012124,CUST03203,2026-02-27,Rendez-vous boutique,USA
TP012125,CUST03205,2025-08-15,Appel conseiller de vente,USA
TP012126,CUST03205,2025-08-03,Ouverture newsletter,USA
TP012127,CUST03205,2025-12-14,Événement VIC,USA
TP012128,CUST03205,2026-06-13,Rendez-vous boutique,USA
TP012129,CUST03205,2026-06-28,Rendez-vous boutique,USA
TP012130,CUST03206,2025-03-27,Visite site e-commerce,Japon
TP012131,CUST03206,2025-03-26,Ouverture newsletter,Japon
TP012132,CUST03206,2025-03-23,Visite site e-commerce,Japon
TP012133,CUST03206,2025-08-11,Visite site e-commerce,Japon
TP012134,CUST03206,2025-08-15,Rendez-vous boutique,Japon
TP012135,CUST03206,2025-08-03,Visite site e-commerce,Japon
TP012136,CUST03206,2026-01-19,Rendez-vous boutique,Japon
TP012137,CUST03206,2026-02-02,Visite site e-commerce,Japon
TP012138,CUST03206,2026-01-24,Ouverture newsletter,Japon
TP012139,CUST03206,2026-07-17,Visite site e-commerce,Japon
TP012140,CUST03207,2025-06-28,Événement VIC,Japon
TP012141,CUST03207,2025-10-13,Appel conseiller de vente,Japon
TP012142,CUST03207,2026-03-28,Appel conseiller de vente,Japon
TP012143,CUST03207,2026-03-17,Rendez-vous boutique,Japon
TP012144,CUST03207,2026-03-25,Rendez-vous boutique,Japon
TP012145,CUST03208,2025-12-12,Visite site e-commerce,Moyen-Orient
TP012146,CUST03208,2025-11-27,Ouverture newsletter,Moyen-Orient
TP012147,CUST03208,2026-06-11,Événement VIC,Moyen-Orient
TP012148,CUST03208,2026-06-02,Rendez-vous boutique,Moyen-Orient
TP012149,CUST03208,2026-06-07,Ouverture newsletter,Moyen-Orient
TP012150,CUST03209,2025-05-19,Appel conseiller de vente,Chine
TP012151,CUST03209,2025-12-17,Ouverture newsletter,Chine
TP012152,CUST03209,2025-12-12,Rendez-vous boutique,Chine
